id,authors_t,basionym_s_lower,basionym_author_s_lower,lookup_basionym_id,bibliographic_reference_s_lower,bibliographic_type_info_s_lower,reference_collation_s_lower,collection_date_as_text_s_lower,collection_day_1_s_lower,collection_day_2_s_lower,collection_month_1_s_lower,collection_month_2_s_lower,collection_number_s_lower,collection_year_1_s_lower,collection_year_2_s_lower,collector_team_as_text_t,lookup_conserved_against_id,lookup_correction_of_id,date_created_date,date_last_modified_date,distribution_s_lower,east_or_west_s_lower,family_s_lower,taxon_scientific_name_s_lower,taxon_sci_name_suggestion,genus_s_lower,geographic_unit_as_text_s_lower,hybrid_b,hybrid_genus_b,lookup_hybrid_parent_id,hybrid_parents_s_lower,infra_family_s_lower,infra_genus_s_lower,infraspecies_s_lower,lookup_isonym_of_id,lookup_later_homonym_of_id,latitude_degrees_s_lower,latitude_minutes_s_lower,latitude_seconds_s_lower,locality_s_lower,longitude_degrees_s_lower,longitude_minutes_s_lower,longitude_seconds_s_lower,name_status_s_lower,name_status_bot_code_type_s_lower,name_status_editor_type_s_lower,nomenclatural_synonym_s_lower,lookup_nomenclatural_synonym_id,north_or_south_s_lower,original_basionym_s_lower,original_basionym_author_team_s_lower,original_hybrid_parentage_s_lower,original_remarks_s_lower,original_replaced_synonym_s_lower,original_taxon_distribution_s_lower,lookup_orthographic_variant_of_id,other_links_s_lower,lookup_parent_id,publication_s_lower,lookup_publication_id,publication_year_i,publication_year_full_s_lower,publication_year_note_s_lower,publishing_author_s_lower,rank_s_alphanum,reference_t,reference_remarks_s_lower,remarks_s_lower,lookup_replaced_synonym_id,lookup_same_citation_as_id,score_s_lower,species_s_lower,species_author_s_lower,lookup_superfluous_name_of_id,suppressed_b,top_copy_b,lookup_type_id,type_locations_s_lower,type_name_s_lower,type_remarks_s_lower,type_chosen_by_s_lower,type_note_s_lower,detail_author_team_ids,detail_species_author_team_ids,page_as_text_s_lower,citation_type_s_lower,lookup_validation_of_id,version_s_lower,powo_b,sortable,family_taxon_name_sortable,rhakhis_wfo,rhakhis_skip,rhakhis_rank,rhakhis_status,rhakhis_parent,rhakhis_accepted,rhakhis_basionym,pub,url,label
urn:lsid:ipni.org:names:264108-2,(A.Gray) G.C.Chapm. & S.B.Jones,,(A.Gray),,,,7: 279,,,,,,,,,,,,20/01/2004 00:00,18/09/2025 10:13,,,Asteraceae,Vernonia greggii subsp. ervendbergii,Vernonia greggii subsp. ervendbergii,Vernonia,,f,f,,,,,ervendbergii,,,,,,,,,,,,,Asteraceae Vernonia ervendbergii A.Gray,286869-2,,,,,,,,,,30006959-2,Sida,urn:lsid:ipni.org:publications:1068-2,1978,1978,,G.C.Chapm. & S.B.Jones,subsp.,Sida 7: 279. 1978 ,,,,"878515-1,1125318-2",12,greggii,,,f,t,,,,,,,S.B.Jones@4542-1@3@aut$G.C.Chapm.@20012089-1@2@aut$A.Gray@19574-1@1@bas,,,tax. nov.,,1.6,t,vernonia~greggiiervendbergii,asteraceaevernonia~greggiiervendbergii,wfo-1200114877,,,,,,,Sida 7: 279 (1978),https://www.ipni.org/264108-2,IPNI Record: 264108-2
urn:lsid:ipni.org:names:205405-2,Torr. & A.Gray,,,,,,1(1): 129,,,,,,,,,,,,20/01/2004 00:00,18/09/2025 14:20,,,Polygalaceae,Polygala baldwinii,Polygala baldwinii,Polygala,,f,f,,,,,,,,,,,,,,,orth. var.,,orth. var.,,,,,,,,,,691117-1,orthographic variant of:Polygalaceae Polygala balduini Nutt.,330512-2,Fl. N. Amer. (Torr. & A. Gray),urn:lsid:ipni.org:publications:208-2,1838,1838 [Jul 1838],[Jul 1838],Torr. & A.Gray,spec.,Fl. N. Amer. (Torr. & A. Gray) 1(1): 129. 1838 [Jul 1838] ,,,,,10,baldwinii,,,f,t,,,,,,,A.Gray@19574-1@2@aut$Torr.@10754-1@1@aut,,,tax. nov.,,1.3.2.1.1.2,f,polygala~baldwinii,polygalaceaepolygala~baldwinii~,wfo-1000085070,,,,,,,Fl. N. Amer. (Torr. & A. Gray) 1(1): 129 (1838),https://www.ipni.org/205405-2,IPNI Record: 205405-2
urn:lsid:ipni.org:names:347787-1,Texidor,,,,,,18: 641,,,,,,,,,,,,02/07/2003 00:00,18/09/2025 15:04,,,Euphorbiaceae,Euphorbia pinea,Euphorbia pinea,Euphorbia,,f,f,,,,,,,,,,,,,,,,,,,,,,,,=portlandica,,,,,327729-2,Revista Progr. Ci. Exact.,urn:lsid:ipni.org:publications:8490-2,1869,1869,,Texidor,spec.,"Revista Progr. Ci. Exact. 18: 641. 1869 ; as 'Apunt. 65', ex Willk. & Lange, Prod. Fl. Hisp. iii. 500","; as 'Apunt. 65', ex Willk. & Lange, Prod. Fl. Hisp. iii. 500","Willk. & Lang note (p984) that 'Texid. Apunt.' is 'Texidor (1869), Apuntes para la Flora de España, ó Lista de plantas no citadas y raras en Galicia, partido judicial de Valladolid, provincia de Madrid y Cataluña', an extract of Revista. But he seems simply to be citing E. pinea L.",,,8,pinea,,,f,t,,,,,,,Texidor@10537-1@1@aut,,,unknown,,1.3,f,euphorbia~pinea,euphorbiaceaeeuphorbia~pinea~,wfo-1000085071,,,,,,,Revista Progr. Ci. Exact. 18: 641 (1869),https://www.ipni.org/347787-1,IPNI Record: 347787-1
urn:lsid:ipni.org:names:17005070-1,Ces.,,,,,,7(8): 31,,,,,,,,,,,,23/01/2004 00:00,18/09/2025 15:16,,,Pteridaceae,Acrostichum norrisii,Acrostichum norrisii,Acrostichum,,f,f,,,,,,,,,,,,,,,,,,,,,,,,= Elaphoglossum Beccarianum.,,,,,17000570-1,Atti Reale Accad. Sci. Fis.,urn:lsid:ipni.org:publications:20010243-1,1876,1876,1876,Ces.,spec.,Atti Reale Accad. Sci. Fis. 7(8): 31. 1876 ,,,,,7,norrisii,,,f,t,,,,,,,Ces.@17032-1@1@aut,,,unknown,,1.1.2.1.1.3,t,acrostichum~norrisii,pteridaceaeacrostichum~norrisii~,wfo-1000072518,,,,,,,Atti Reale Accad. Sci. Fis. 7(8): 31 (1876),https://www.ipni.org/17005070-1,IPNI Record: 17005070-1
urn:lsid:ipni.org:names:17190070-1,Ces.,,,,,,7(8): 24,,,,,,,,,,,,23/01/2004 00:00,18/09/2025 15:16,,,Polypodiaceae,Polypodium gramineum,Polypodium gramineum,Polypodium,,f,f,,,,,,,,,,,,,,,,,,,,,,,,= Vittaria lineata.,,,,,17181590-1,Atti Reale Accad. Sci. Fis.,urn:lsid:ipni.org:publications:20010243-1,1876,1876,1876,Ces.,spec.,Atti Reale Accad. Sci. Fis. 7(8): 24. 1876 ,,,,,7,gramineum,,,f,t,,,,,,,Ces.@17032-1@1@aut,,,unknown,,1.6,t,polypodium~gramineum,polypodiaceaepolypodium~gramineum~,wfo-1000071688,,,,,,,Atti Reale Accad. Sci. Fis. 7(8): 24 (1876),https://www.ipni.org/17190070-1,IPNI Record: 17190070-1
urn:lsid:ipni.org:names:17054030-1,Ces.,,,,,,7(8): 21,,,,,,,,,,,,23/01/2004 00:00,18/09/2025 15:16,,,Aspleniaceae,Asplenium zeylanicum,Asplenium zeylanicum,Asplenium,,f,f,,,,,,,,,,,,,,,,,,,,,,,,= Diplazium porphyrorachis.,,,,,17370900-1,Atti Reale Accad. Sci. Fis.,urn:lsid:ipni.org:publications:20010243-1,1876,1876,1876,Ces.,spec.,Atti Reale Accad. Sci. Fis. 7(8): 21. 1876 ,,,,,7,zeylanicum,,,f,t,,,,,,,Ces.@17032-1@1@aut,,,unknown,,1.1.2.1.1.4,t,asplenium~zeylanicum,aspleniaceaeasplenium~zeylanicum~,wfo-1000073166,,,,,,,Atti Reale Accad. Sci. Fis. 7(8): 21 (1876),https://www.ipni.org/17054030-1,IPNI Record: 17054030-1
urn:lsid:ipni.org:names:164022-3,(Everist) Lazarides,Poaceae Chloris dichanthoides Everist,(Everist),70328-3,,,"5: 35, figs 14a-j.",,,,,,,,,,,,20/01/2004 00:00,19/09/2025 12:13,,,Poaceae,Austrochloris dichanthoides,Austrochloris dichanthoides,Austrochloris,,f,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17557-1,"Austral. J. Bot., Suppl. Ser.",urn:lsid:ipni.org:publications:1795-2,1972,1972 (24 Nov. 1972; 24 Nov 1972),[24 Nov 1972],Lazarides,spec.,"Austral. J. Bot., Suppl. Ser. 5  1972 [24 Nov 1972] ",,,,,1,dichanthoides,,,f,t,,,,164022,,,Lazarides@5361-1@1@aut$Everist@2598-1@2@bas,,,comb. nov.,,1.2,f,austrochloris~dichanthoides,poaceaeaustrochloris~dichanthoides~,wfo-1000084869,,,,,,,"Austral. J. Bot., Suppl. Ser. 5: 35, figs 14a-j. (1972)",https://www.ipni.org/164022-3,IPNI Record: 164022-3
urn:lsid:ipni.org:names:77445-3,(Giord.) Hochr.,,(Giord.),,,,6: 56,,,,,,,,,,,,20/01/2004 00:00,19/09/2025 12:29,,,Malvaceae,Cienfuegosia hakeifolia var. hakeifolia,Cienfuegosia hakeifolia var. hakeifolia,Cienfuegosia,,f,f,,,,,hakeifolia,,,,,,,,,,,,,,,,,,,,,,,,559323-1,Annuaire Conserv. Jard. Bot. Genève,urn:lsid:ipni.org:publications:1145-2,1902,1902,,Hochr.,var.,Annuaire Conserv. Jard. Bot. Genève 6: 56. 1902 ,,Autonym. See also <IT>Cienfuegosia hakeifolia <RO>var. <IT>genuina <RO>Hochr.,,,-1,hakeifolia,(Giord.) Hochr.,,f,t,,,,77445,,,Hochr.@3982-1@1@aut$Giord.@3170-1@2@bas,,,unknown,,1.2,f,cienfuegosia~hakeifoliahakeifolia,malvaceaecienfuegosia~hakeifoliahakeifolia,wfo-1200114839,,,,,,,Annuaire Conserv. Jard. Bot. Genève 6: 56 (1902),https://www.ipni.org/77445-3,IPNI Record: 77445-3
urn:lsid:ipni.org:names:524297-1,Savi,,,,,,1: 227,,,,,,,,,,,,02/07/2003 00:00,19/09/2025 12:43,,,Leguminosae,Ulex europaeus,Ulex europaeus,Ulex,,f,f,,,,,,,,,,,,,,,,,,,,,,,,=parviflorus?,,,,,23746-1,"Tratt. Alb. Toscana, ed. 2",urn:lsid:ipni.org:publications:20241-2,1811,1811,,Savi,spec.,"Tratt. Alb. Toscana, ed. 2 1: 227. 1811 ",,,,,6,europaeus,,,f,t,,,,,,,Savi@0-0@1@aut,,,unknown,,1.2,f,ulex~europaeus,leguminosaeulex~europaeus~,wfo-1000085075,,,,,,,"Tratt. Alb. Toscana, ed. 2 1: 227 (1811)",https://www.ipni.org/524297-1,IPNI Record: 524297-1
urn:lsid:ipni.org:names:77247029-1,Sessé & Moc.,,,,,,6,,,,,,,,,,,,11/01/2022 13:13,19/09/2025 16:57,,,Lamiaceae,Salvia grandiflora,Salvia grandiflora,Salvia,,f,f,,,,,,,456308-1,,,,,,,,nom. illeg. later homonym,,nom. illeg.,,,,,,,,,,,,30000096-2,Fl. Mexic.,urn:lsid:ipni.org:publications:941-2,1892,1892,,Sessé & Moc.,spec.,Fl. Mexic. 6. 1892 ,,"later homonym (non Cav. 1799, nec Sessé & Moc. 1887). McVaugh (Bol. Inst. Bot. Univ. Guadalajara 6(1): 86. 1998) discussed the type information.",,,10,grandiflora,,,f,t,,,,,,,Sessé@9514-1@1@aut$Moc.@6539-1@2@aut,,,tax. nov.,,1.3,t,salvia~grandiflora,lamiaceaesalvia~grandiflora~,wfo-1000058084,,,,,,,Fl. Mexic. 6 (1892),https://www.ipni.org/77247029-1,IPNI Record: 77247029-1
urn:lsid:ipni.org:names:64508-1,hort.,,,,,,2: 140,,,,,,,,,,,,02/07/2003 00:00,20/09/2025 07:10,,,Amaryllidaceae,Galanthus reginae-olgae,Galanthus reginae-olgae,Galanthus,,f,f,,,,,,,,,,,,,,,,,,,,,,,,=G. Olgae. Orph,,,,,1471-1,Jardin,urn:lsid:ipni.org:publications:20011553-2,1888,1888,,hort.,spec.,Jardin 2: 140. 1888 ,,,,,8,reginae-olgae,,,f,t,,,,,,,hort.@35691-1@1@aut,,,unknown,,1.1.2.1.1.2,f,galanthus~reginae-olgae,amaryllidaceaegalanthus~reginae-olgae~,wfo-1000085076,,,,,,,Jardin 2: 140 (1888),https://www.ipni.org/64508-1,IPNI Record: 64508-1
urn:lsid:ipni.org:names:77186683-1,A.Braun,,,,,,"ser. 5, 3: 278",,,,,,,,,,,,11/07/2018 10:48,20/09/2025 11:57,,,Selaginellaceae,Selaginella flabellata var. latifrons,Selaginella flabellata var. latifrons,Selaginella,,f,f,,,,,latifrons,,,,,,,,,,,,,,,,,,,,,,,,30226649-2,"Ann. Sci. Nat., Bot.",urn:lsid:ipni.org:publications:525-2,1865,1865,,A.Braun,var.,"Ann. Sci. Nat., Bot. ser. 5, 3: 278. 1865 ",,,,,8,flabellata,(L.) Spring,,f,t,,,,,,,A.Braun@16476-1@1@aut,L.@12653-1@2@bas$Spring@9994-1@1@aut,,tax. nov.,,1.5,t,selaginella~flabellatalatifrons,selaginellaceaeselaginella~flabellatalatifrons,wfo-1200101627,,,,,,,"Ann. Sci. Nat., Bot. ser. 5, 3: 278 (1865)",https://www.ipni.org/77186683-1,IPNI Record: 77186683-1
urn:lsid:ipni.org:names:77284403-1,Siebold,,,,,,6: 33,,,,,,,,,,,,03/03/2022 20:38,20/09/2025 18:22,,,Amaryllidaceae,Narcissus tazetta var. suisen,Narcissus tazetta var. suisen,Narcissus,,f,f,,,,,suisen,,,,,,,,,,,,,,,,,,,,,,,,66239-1,Annuaire Soc. Roy. Encour. Hort. Pays Bas,urn:lsid:ipni.org:publications:19846-2,1844,1844,,Siebold,var.,Annuaire Soc. Roy. Encour. Hort. Pays Bas 6: 33. 1844 ,,,,,6,tazetta,Ker Gawl.,,f,t,,,,,,,Siebold@0-0@1@aut,Ker Gawl.@0-0@1@aut,,tax. nov.,,1.4,t,narcissus~tazettasuisen,amaryllidaceaenarcissus~tazettasuisen,wfo-1200114881,,,,,,,Annuaire Soc. Roy. Encour. Hort. Pays Bas 6: 33 (1844),https://www.ipni.org/77284403-1,IPNI Record: 77284403-1
urn:lsid:ipni.org:names:98486-3,(L.) Farw.,,(L.),,,,11: 83,,,,,,,,,,,,20/01/2004 00:00,20/09/2025 18:24,,,Solanaceae,Lycopersicon lycopersicum,Lycopersicon lycopersicum,Lycopersicon,,f,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30022251-2,Rep. (Annual) Commiss. Parks Boulevards Detroit,urn:lsid:ipni.org:publications:17283-2,1900,1900,,Farw.,spec.,Rep. (Annual) Commiss. Parks Boulevards Detroit 11: 83. 1900 ,,"See proposal to conserve <IT>L. esculentum <RO>over <IT>L. lycopersicum <RO>in <IT>Taxon <RO>32 (1983) 310-314; <IT>Taxon <RO>36 (1987) 74. Publication not seen; reference from the <IT>Taxon <RO>references, <IT>op. cit.<RO>",,,0,lycopersicum,,,f,t,,,,98486,,,L.@12653-1@2@bas$Farw.@2639-1@1@aut,,,comb. nov.,,1.1.1.2,f,lycopersicon~lycopersicum,solanaceaelycopersicon~lycopersicum~,wfo-1000085077,,,,,,,Rep. (Annual) Commiss. Parks Boulevards Detroit 11: 83 (1900),https://www.ipni.org/98486-3,IPNI Record: 98486-3
urn:lsid:ipni.org:names:53162-3,Hochr.,,,,,,6: 20,,,,,,,,,,,,20/01/2004 00:00,20/09/2025 18:30,,,Malvaceae,Abutilon indicum var. australiense,Abutilon indicum var. australiense,Abutilon,,f,f,,,,,australiense,,,,,,,,,,,,,,,,,,,,,,,,1101632-2,Annuaire Conserv. Jard. Bot. Genève,urn:lsid:ipni.org:publications:1145-2,1902,1902,,Hochr.,var.,Annuaire Conserv. Jard. Bot. Genève 6: 20. 1902 ,,<IT>nom. illeg. <RO>- non <IT>A. indicum <RO>var. <IT>australiense <RO>Britten (1900).,,,-5,indicum,(L.) Sweet,,f,t,,,,53162,,,Hochr.@0-0@1@aut,,,unknown,,1.2,f,abutilon~indicumaustraliense,malvaceaeabutilon~indicumaustraliense,wfo-1200114882,,,,,,,Annuaire Conserv. Jard. Bot. Genève 6: 20 (1902),https://www.ipni.org/53162-3,IPNI Record: 53162-3
urn:lsid:ipni.org:names:77252738-1,(H.Neumayer) E.Mayer,,(H.Neumayer),,,,35,,,,,,,,,,,,24/01/2022 17:19,20/09/2025 18:32,,,Caryophyllaceae,Heliosperma veselskyi subsp. glutinosa,Heliosperma veselskyi subsp. glutinosa,Heliosperma,,f,f,,,,,glutinosa,,,,,,,,,,,,,,,,,,,,,,,,154733-1,Annum Hort. Labac. Solemn.,urn:lsid:ipni.org:publications:20059150-1,1960,1960,,E.Mayer,subsp.,Annum Hort. Labac. Solemn. 35. 1960 ,,,,,6,veselskyi,Janka,,f,t,,,,,,,E.Mayer@0-0@1@aut$H.Neumayer@0-0@2@bas,Janka@0-0@1@aut,,comb. nov.,,1.2,t,heliosperma~veselskyiglutinosa,caryophyllaceaeheliosperma~veselskyiglutinosa,wfo-1200114841,,,,,,,Annum Hort. Labac. Solemn. 35 (1960),https://www.ipni.org/77252738-1,IPNI Record: 77252738-1
urn:lsid:ipni.org:names:951880-1,(Rune) P.Kallio & Y.Mäkinen,Caryophyllaceae Viscaria alpina G.Don var. serpentinicola,(Rune),50923275-1,,,67: 63,,,,,,,,,,,,02/07/2003 00:00,20/09/2025 19:56,,,Caryophyllaceae,Lychnis alpina var. serpentinicola,Lychnis alpina var. serpentinicola,Lychnis,,f,f,,,,,serpentinicola,,,,,,,,,,,,,,,,Viscaria alpina var. serpentinicola.,(Rune),,,,,,,155018-1,"Ann. Univ. Turku., A",urn:lsid:ipni.org:publications:3046-2,1982,1982,,P.Kallio & Y.Mäkinen,var.,"Ann. Univ. Turku., A 67: 63. 1982 ",,,,,10,alpina,L.,,f,t,,,,,,,Y.Mäkinen@5971-1@2@aut$P.Kallio@0-0@1@aut$Rune@8740-1@3@bas,L.@12653-1@1@aut,,comb. nov.,,1.3.1.2,t,lychnis~alpinaserpentinicola,caryophyllaceaelychnis~alpinaserpentinicola,wfo-1200114842,,,,,,,"Ann. Univ. Turku., A 67: 63 (1982)",https://www.ipni.org/951880-1,IPNI Record: 951880-1
urn:lsid:ipni.org:names:579407-1,C.DC.,,,,,,19: 2,,,,,,,,,,,,02/07/2003 00:00,20/09/2025 22:33,,,Meliaceae,Trichilia donnellsmithii,Trichilia donnellsmithii,Trichilia,,f,f,,,,,,,,,,,,,,,,,,,,,,,,Guatem,,,,,26852-1,Bot. Gaz.,urn:lsid:ipni.org:publications:552-2,1894,1894,,C.DC.,spec.,Bot. Gaz. 19: 2. 1894 ,,The article author John Donnell Smith (p. 1) mentioned: ‘M. Casimir de Candolle has contributed to this article diagnoses and descriptions of new species among the Meliaceae and Piperaceae submitted to him for elaboration.’,,,9,donnellsmithii,,,f,t,,,,,,,C.DC.@2065-1@1@aut,,,tax. nov.,,1.2.2.1.1.3,f,trichilia~donnellsmithii,meliaceaetrichilia~donnellsmithii~,wfo-1000084873,,,,,,,Bot. Gaz. 19: 2 (1894),https://www.ipni.org/579407-1,IPNI Record: 579407-1
