id,authors_t,basionym_s_lower,basionym_author_s_lower,lookup_basionym_id,bibliographic_reference_s_lower,bibliographic_type_info_s_lower,reference_collation_s_lower,collection_date_as_text_s_lower,collection_day_1_s_lower,collection_day_2_s_lower,collection_month_1_s_lower,collection_month_2_s_lower,collection_number_s_lower,collection_year_1_s_lower,collection_year_2_s_lower,collector_team_as_text_t,lookup_conserved_against_id,lookup_correction_of_id,date_created_date,date_last_modified_date,distribution_s_lower,east_or_west_s_lower,family_s_lower,taxon_scientific_name_s_lower,taxon_sci_name_suggestion,genus_s_lower,geographic_unit_as_text_s_lower,hybrid_b,hybrid_genus_b,lookup_hybrid_parent_id,hybrid_parents_s_lower,infra_family_s_lower,infra_genus_s_lower,infraspecies_s_lower,lookup_isonym_of_id,lookup_later_homonym_of_id,latitude_degrees_s_lower,latitude_minutes_s_lower,latitude_seconds_s_lower,locality_s_lower,longitude_degrees_s_lower,longitude_minutes_s_lower,longitude_seconds_s_lower,name_status_s_lower,name_status_bot_code_type_s_lower,name_status_editor_type_s_lower,nomenclatural_synonym_s_lower,lookup_nomenclatural_synonym_id,north_or_south_s_lower,original_basionym_s_lower,original_basionym_author_team_s_lower,original_hybrid_parentage_s_lower,original_remarks_s_lower,original_replaced_synonym_s_lower,original_taxon_distribution_s_lower,lookup_orthographic_variant_of_id,other_links_s_lower,lookup_parent_id,publication_s_lower,lookup_publication_id,publication_year_i,publication_year_full_s_lower,publication_year_note_s_lower,publishing_author_s_lower,rank_s_alphanum,reference_t,reference_remarks_s_lower,remarks_s_lower,lookup_replaced_synonym_id,lookup_same_citation_as_id,score_s_lower,species_s_lower,species_author_s_lower,lookup_superfluous_name_of_id,suppressed_b,top_copy_b,lookup_type_id,type_locations_s_lower,type_name_s_lower,type_remarks_s_lower,type_chosen_by_s_lower,type_note_s_lower,detail_author_team_ids,detail_species_author_team_ids,page_as_text_s_lower,citation_type_s_lower,lookup_validation_of_id,version_s_lower,powo_b,sortable,family_taxon_name_sortable,rhakhis_pk,rhakhis_wfo,rhakhis_skip,rhakhis_rank,rhakhis_status,rhakhis_parent,rhakhis_accepted,rhakhis_basionym,name_pub,IPNIURL,IPNILabel
urn:lsid:ipni.org:names:77373982-1,(Ridl.) S.S.Ying,Orchidaceae Phaius pallidus Ridl.,(Ridl.),650453-1,,,8: 429,,,,,,,,,,,,46009.50058,46009.50329,,,Orchidaceae,Calanthe pauciflora var. pallida,Calanthe pauciflora var. pallida,Calanthe,,f,f,,,,,pallida,,77357825-1,,,,,,,,isonym,,isonym,,,,,,,,,,,,77214576-1,New Taxa New Names,urn:lsid:ipni.org:publications:20024339-1,2025,2025 [30 Nov 2025],[30 Nov 2025],S.S.Ying,var.,New Taxa New Names 8: 429. 2025 [30 Nov 2025] [epublished],[epublished],,,,13,pauciflora,"(Blume) M.W.Chase, Christenh. & Schuit.",,f,t,,,,,,,Ridl.@8381-1@2@bas$S.S.Ying@11941-1@1@aut,M.W.Chase@17101-1@1@aut$Christenh.@40171-1@2@aut$Schuit.@26386-1@3@aut$Blume@16230-1@4@bas,,comb. et stat. nov.,,1.2,f,calanthe~pauciflorapallida,orchidaceaecalanthe~pauciflorapallida,922,wfo-1200116461,,variety,,,,,New Taxa New Names 8: 429 (2025),https://www.ipni.org/n/77373982-1,IPNI Record: 77373982-1
urn:lsid:ipni.org:names:77373983-1,(J.J.Sm.) S.S.Ying,Orchidaceae Phaius pauciflorus Blume var. sumatranus J.J.Sm.,(J.J.Sm.),77188515-1,,,8: 429,,,,,,,,,,,,46009.50262,46009.62134,,,Orchidaceae,Calanthe pauciflora var. sumatrana,Calanthe pauciflora var. sumatrana,Calanthe,,f,f,,,,,sumatrana,77357827-1,,,,,,,,,isonym,,isonym,,,,,,,,,,,,77214576-1,New Taxa New Names,urn:lsid:ipni.org:publications:20024339-1,2025,2025 [30 Nov 2025],[30 Nov 2025],S.S.Ying,var.,New Taxa New Names 8: 429. 2025 [30 Nov 2025] [epublished],[epublished],,,,13,pauciflora,"(Blume) M.W.Chase, Christenh. & Schuit.",,f,t,,,,,,,S.S.Ying@11941-1@1@aut$J.J.Sm.@9804-1@2@bas,M.W.Chase@17101-1@1@aut$Blume@16230-1@4@bas$Schuit.@26386-1@3@aut$Christenh.@40171-1@2@aut,,comb. et stat. nov.,,1.2,f,calanthe~pauciflorasumatrana,orchidaceaecalanthe~pauciflorasumatrana,923,wfo-1200116462,,variety,,,,,New Taxa New Names 8: 429 (2025),https://www.ipni.org/n/77373983-1,IPNI Record: 77373983-1
urn:lsid:ipni.org:names:77373984-1,(P.Balzer) S.S.Ying,Orchidaceae Phaius antoninae P.Balzer,(P.Balzer),77112069-1,,,8: 429,,,,,,,,,,,,46009.50493,46009.50493,,,Orchidaceae,Calanthe tankervilleae var. antoninae,Calanthe tankervilleae var. antoninae,Calanthe,,f,f,,,,,antoninae,77357828-1,,,,,,,,,isonym,,isonym,,,,,,,,,,,,77214592-1,New Taxa New Names,urn:lsid:ipni.org:publications:20024339-1,2025,2025 [30 Nov 2025],[30 Nov 2025],S.S.Ying,var.,New Taxa New Names 8: 429. 2025 [30 Nov 2025] [epublished],[epublished],,,,13,tankervilleae,"(Banks) M.W.Chase, Christenh. & Schuit.",,f,t,,,,,,,P.Balzer@20017745-1@2@bas$S.S.Ying@11941-1@1@aut,Banks@448-1@4@bas$Schuit.@26386-1@3@aut$M.W.Chase@17101-1@1@aut$Christenh.@40171-1@2@aut,,comb. et stat. nov.,,1.1,f,calanthe~tankervilleaeantoninae,orchidaceaecalanthe~tankervilleaeantoninae,924,wfo-1200116463,,variety,,,,,New Taxa New Names 8: 429 (2025),https://www.ipni.org/n/77373984-1,IPNI Record: 77373984-1
urn:lsid:ipni.org:names:77373985-1,Licheri & Napoli,,,,,,68(2): 349,,6,,4,,,2025,,Licheri &amp; Napoli,,,46009.50616,46009.50616,"Sardegna (Southwestern Europe, Europe)",,Orchidaceae,Ophrys × juncetorum,Ophrys × juncetorum,Ophrys,,t,f,"648125-1,20009983-1",(Ophrys speculum Link × Ophrys corsica Soleirol ex G.Foelsche & W.Foelsche),,,,,,,,,"Sardiniae meridiana provincia, ad Portoscusi 'Bau Cerbus' lacunas, 5 m",,,,,,,,,,,,,,,,,,30162-1,GIROS Orch. Spont. Eur.,urn:lsid:ipni.org:publications:20020275-1,2025,2025 [Nov 2025],[Nov 2025],Licheri & Napoli,spec.,GIROS Orch. Spont. Eur. 68(2): 349. 2025 [Nov 2025] ,,"Etymology: ' in reference to the rushes, the predominant plant formation in the discovery site'.",,,10,juncetorum,,,f,t,,holotype CAG 25/6,,,,,Licheri@20041202-1@1@aut$Napoli@20040753-1@2@aut,,,tax. nov.,,1.1,f,ophrys~juncetorum,orchidaceaeophrys~juncetorum~,925,wfo-1000087094,,species,,,,,GIROS Orch. Spont. Eur. 68(2): 349 (2025),https://www.ipni.org/n/77373985-1,IPNI Record: 77373985-1
urn:lsid:ipni.org:names:77373986-1,(F.Muell.) S.S.Ying,Orchidaceae Phaius australis F.Muell.,(F.Muell.),650375-1,,,8: 429,,,,,,,,,,,,46009.50633,46009.50633,,,Orchidaceae,Calanthe tankervilleae var. australis,Calanthe tankervilleae var. australis,Calanthe,,f,f,,,,,australis,77357829-1,,,,,,,,,isonym,,isonym,,,,,,,,,,,,77214592-1,New Taxa New Names,urn:lsid:ipni.org:publications:20024339-1,2025,2025 [30 Nov 2025],[30 Nov 2025],S.S.Ying,var.,New Taxa New Names 8: 429. 2025 [30 Nov 2025] [epublished],[epublished],,,,13,tankervilleae,"(Banks) M.W.Chase, Christenh. & Schuit.",,f,t,,,,,,,F.Muell.@6732-1@2@bas$S.S.Ying@11941-1@1@aut,Banks@448-1@4@bas$M.W.Chase@17101-1@1@aut$Christenh.@40171-1@2@aut$Schuit.@26386-1@3@aut,,comb. et stat. nov.,,1.1,f,calanthe~tankervilleaeaustralis,orchidaceaecalanthe~tankervilleaeaustralis,926,wfo-1200116464,,variety,,,,,New Taxa New Names 8: 429 (2025),https://www.ipni.org/n/77373986-1,IPNI Record: 77373986-1
urn:lsid:ipni.org:names:77373987-1,(J.J.Sm.) S.S.Ying,Orchidaceae Phaius tankervilleae (Banks) Blume var. papuanus J.J.Sm.,(J.J.Sm.),77287824-1,,,8: 429,,,,,,,,,,,,46009.50752,46009.50752,,,Orchidaceae,Calanthe tankervilleae var. papuana,Calanthe tankervilleae var. papuana,Calanthe,,f,f,,,,,papuana,,,,,,,,,,,,,,,,,,,,,,,,77214592-1,New Taxa New Names,urn:lsid:ipni.org:publications:20024339-1,2025,2025 [30 Nov 2025],[30 Nov 2025],S.S.Ying,var.,New Taxa New Names 8: 429. 2025 [30 Nov 2025] [epublished],[epublished],,,,11,tankervilleae,"(Banks) M.W.Chase, Christenh. & Schuit.",,f,t,,,,,,,J.J.Sm.@9804-1@2@bas$S.S.Ying@11941-1@1@aut,Schuit.@26386-1@3@aut$M.W.Chase@17101-1@1@aut$Banks@448-1@4@bas$Christenh.@40171-1@2@aut,,comb. nov.,,1.1,f,calanthe~tankervilleaepapuana,orchidaceaecalanthe~tankervilleaepapuana,927,wfo-1200116369,,variety,,,,,New Taxa New Names 8: 429 (2025),https://www.ipni.org/n/77373987-1,IPNI Record: 77373987-1
urn:lsid:ipni.org:names:77373988-1,Bisceglia & Benigni,,,,,,68(2): 269,,27,,4,,,2025,,F.Bisceglia,,,46009.51648,46009.51648,"Italy (Italy, Southeastern Europe, Europe)",,Orchidaceae,Ophrys × leonardoi,Ophrys × leonardoi,Ophrys,,t,f,"77123543-1,647796-1","(Ophrys mattinatae Medagli, A.Rossini, Quitadamo, D'Emerico & Turco × Ophrys biscutella O.Danesch & E.Danesch)",,,,,,,,,"Apulia, in Gargano (Foveana provincia), ad Sacrum Montem supra Matinatam, 412 m",,,,,,,,,,,,,,,,,,30162-1,GIROS Orch. Spont. Eur.,urn:lsid:ipni.org:publications:20020275-1,2025,2025 [Nov 2025],[Nov 2025],Bisceglia & Benigni,spec.,GIROS Orch. Spont. Eur. 68(2): 269. 2025 [Nov 2025] ,,"Etymology: hybrid named for Leonardo Bisceglia, the brother of the primary author.",,,10,leonardoi,,,f,t,,holotype RO RO-HGN_322,,,,,Benigni@20043193-1@2@aut$Bisceglia@20071431-1@1@aut,,,tax. nov.,,1.1,f,ophrys~leonardoi,orchidaceaeophrys~leonardoi~,928,wfo-1000087095,,species,,,,,GIROS Orch. Spont. Eur. 68(2): 269 (2025),https://www.ipni.org/n/77373988-1,IPNI Record: 77373988-1
urn:lsid:ipni.org:names:77373989-1,S.S.Ying,,,,,,8: 430,,,,6,,s.n.,1992,,S.S.Ying,,,46009.51668,46009.51668,"Taiwan (Eastern Asia, Asia-Temperate)",,Orchidaceae,Calanthe tankervilleae f. alboflorens,Calanthe tankervilleae f. alboflorens,Calanthe,,f,f,,,,,alboflorens,,,,,,"Yuli, Hualien county",,,,,,,,,,,,,,,,,,77214592-1,New Taxa New Names,urn:lsid:ipni.org:publications:20024339-1,2025,2025 [30 Nov 2025],[30 Nov 2025],S.S.Ying,f.,New Taxa New Names 8: 430. 2025 [30 Nov 2025] [epublished],[epublished],"Published as a comb. nov. based on Phaius tankervilleae f. alboflorens S.S.YIng, which was not validly published because no type herbarium was cited.  The name is validly published as a new taxon because it has a reference to the description of P. tankervilleae f. alboflorens and details of the type specimen and type herbarium.",,,11,tankervilleae,"(Banks) M.W.Chase, Christenh. & Schuit.",,f,t,,holotype NTUF,,,,,S.S.Ying@11941-1@1@aut,Christenh.@40171-1@2@aut$Banks@448-1@4@bas$Schuit.@26386-1@3@aut$M.W.Chase@17101-1@1@aut,,tax. nov.,,1.1,f,calanthe~tankervilleaealboflorens,orchidaceaecalanthe~tankervilleaealboflorens,929,wfo-1200116370,,form,,,,,New Taxa New Names 8: 430 (2025),https://www.ipni.org/n/77373989-1,IPNI Record: 77373989-1
urn:lsid:ipni.org:names:77373990-1,(T.C.Hsu) S.S.Ying,Orchidaceae Styloglossum pseudodensiflorum T.C.Hsu,(T.C.Hsu),77299938-1,,,8: 430,,,,,,,,,,,,46009.51806,46009.51806,,,Orchidaceae,Calanthe pseudodensiflora,Calanthe pseudodensiflora,Calanthe,,f,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325898-2,New Taxa New Names,urn:lsid:ipni.org:publications:20024339-1,2025,2025 [30 Nov 2025],[30 Nov 2025],S.S.Ying,spec.,New Taxa New Names 8: 430. 2025 [30 Nov 2025] [epublished],[epublished],,,,11,pseudodensiflora,,,f,t,,,,,,,T.C.Hsu@20008355-1@2@bas$S.S.Ying@11941-1@1@aut,,,comb. nov.,,1.1,f,calanthe~pseudodensiflora,orchidaceaecalanthe~pseudodensiflora~,930,wfo-1000087096,,species,,,,,New Taxa New Names 8: 430 (2025),https://www.ipni.org/n/77373990-1,IPNI Record: 77373990-1
urn:lsid:ipni.org:names:77373991-1,"(D.L.Jones, M.A.Clem. & H.C.Zimmer) S.S.Ying","Orchidaceae Adelopetalum continentale D.L.Jones, M.A.Clem. & H.C.Zimmer","(D.L.Jones, M.A.Clem. & H.C.Zimmer)",77354471-1,,,8: 430,,,,,,,,,,,,46009.5235,46009.61831,,,Orchidaceae,Bulbophyllum continentale,Bulbophyllum continentale,Bulbophyllum,,f,f,,,,,,77358545-1,,,,,,,,,isonym,,isonym,,,,,,,,,,,,325894-2,New Taxa New Names,urn:lsid:ipni.org:publications:20024339-1,2025,2025 [30 Nov 2025],[30 Nov 2025],S.S.Ying,spec.,New Taxa New Names 8: 430. 2025 [30 Nov 2025] [epublished],[epublished],,,,13,continentale,,,f,t,,,,,,,M.A.Clem.@17309-1@3@bas$H.C.Zimmer@20081777-1@4@bas$D.L.Jones@4531-1@2@bas$S.S.Ying@11941-1@1@aut,,,comb. nov.,,1.2,f,bulbophyllum~continentale,orchidaceaebulbophyllum~continentale~,931,wfo-1200116465,,species,,,,,New Taxa New Names 8: 430 (2025),https://www.ipni.org/n/77373991-1,IPNI Record: 77373991-1
urn:lsid:ipni.org:names:77373992-1,"(D.L.Jones, M.A.Clem. & H.C.Zimmer) S.S.Ying","Orchidaceae Adelopetalum howense D.L.Jones, M.A.Clem. & H.C.Zimmer","(D.L.Jones, M.A.Clem. & H.C.Zimmer)",77354474-1,,,8: 430,,,,,,,,,,,,46009.52679,46009.52679,,,Orchidaceae,Bulbophyllum howense,Bulbophyllum howense,Bulbophyllum,,f,f,,,,,,77358546-1,,,,,,,,,isonym,,isonym,,,,,,,,,,,,325894-2,New Taxa New Names,urn:lsid:ipni.org:publications:20024339-1,2025,2025 [30 Nov 2025],[30 Nov 2025],S.S.Ying,spec.,New Taxa New Names 8: 430. 2025 [30 Nov 2025] [epublished],[epublished],,,,13,howense,,,f,t,,,,,,,S.S.Ying@11941-1@1@aut$M.A.Clem.@17309-1@3@bas$D.L.Jones@4531-1@2@bas$H.C.Zimmer@20081777-1@4@bas,,,comb. nov.,,1.1,f,bulbophyllum~howense,orchidaceaebulbophyllum~howense~,932,wfo-1200116466,,species,,,,,New Taxa New Names 8: 430 (2025),https://www.ipni.org/n/77373992-1,IPNI Record: 77373992-1
urn:lsid:ipni.org:names:77373993-1,S.S.Ying,,,,,,8: 430,,,,,,,,,,,,46009.52869,46009.52869,,,Orchidaceae,Bulbophyllum gangtogense,Bulbophyllum gangtogense,Bulbophyllum,,f,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325894-2,New Taxa New Names,urn:lsid:ipni.org:publications:20024339-1,2025,2025 [30 Nov 2025],[30 Nov 2025],S.S.Ying,spec.,New Taxa New Names 8: 430. 2025 [30 Nov 2025] [epublished],[epublished],,623185-1,,9,gangtogense,,,f,t,,,,,,,S.S.Ying@11941-1@1@aut,,,nom. nov.,,1.1,f,bulbophyllum~gangtogense,orchidaceaebulbophyllum~gangtogense~,933,wfo-1000087097,,species,,,,,New Taxa New Names 8: 430 (2025),https://www.ipni.org/n/77373993-1,IPNI Record: 77373993-1
urn:lsid:ipni.org:names:77373994-1,(Zahlbr.) S.S.Ying,Orchidaceae Cirrhopetalum kamersianum Zahlbr.,(Zahlbr.),623236-1,,,8: 431,,,,,,,,,,,,46009.52961,46009.52961,,,Orchidaceae,Bulbophyllum kamersianum,Bulbophyllum kamersianum,Bulbophyllum,,f,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325894-2,New Taxa New Names,urn:lsid:ipni.org:publications:20024339-1,2025,2025 [30 Nov 2025],[30 Nov 2025],S.S.Ying,spec.,New Taxa New Names 8: 431. 2025 [30 Nov 2025] [epublished],[epublished],,,,11,kamersianum,,,f,t,,,,,,,S.S.Ying@11941-1@1@aut$Zahlbr.@11974-1@2@bas,,,comb. nov.,,1.1,f,bulbophyllum~kamersianum,orchidaceaebulbophyllum~kamersianum~,934,wfo-1000087098,,species,,,,,New Taxa New Names 8: 431 (2025),https://www.ipni.org/n/77373994-1,IPNI Record: 77373994-1
urn:lsid:ipni.org:names:77373995-1,S.S.Ying,,,,,,8: 431,,,,,,,,,,,,46009.53134,46009.53134,,,Orchidaceae,Bulbophyllum gowerianum,Bulbophyllum gowerianum,Bulbophyllum,,f,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325894-2,New Taxa New Names,urn:lsid:ipni.org:publications:20024339-1,2025,2025 [30 Nov 2025],[30 Nov 2025],S.S.Ying,spec.,New Taxa New Names 8: 431. 2025 [30 Nov 2025] [epublished],[epublished],,77204762-1,,9,gowerianum,,,f,t,,,,,,,S.S.Ying@11941-1@1@aut,,,nom. nov.,,1.1,f,bulbophyllum~gowerianum,orchidaceaebulbophyllum~gowerianum~,935,wfo-1000087099,,species,,,,,New Taxa New Names 8: 431 (2025),https://www.ipni.org/n/77373995-1,IPNI Record: 77373995-1
urn:lsid:ipni.org:names:77373996-1,S.S.Ying,,,,,,8: 431,,,,,,,,,,,,46009.53617,46009.53617,,,Orchidaceae,Bulbophyllum parishii,Bulbophyllum parishii,Bulbophyllum,,f,f,,,,,,,,,,,,,,,nom. illeg. nom. superfl.,,nom. illeg.,,,,,,,,,,,,325894-2,New Taxa New Names,urn:lsid:ipni.org:publications:20024339-1,2025,2025 [30 Nov 2025],[30 Nov 2025],S.S.Ying,spec.,New Taxa New Names 8: 431. 2025 [30 Nov 2025] [epublished],[epublished],,623343-1,,10,parishii,,620375-1,f,t,,,,,,,S.S.Ying@11941-1@1@aut,,,nom. nov.,,1.1,f,bulbophyllum~parishii,orchidaceaebulbophyllum~parishii~,936,wfo-1000087100,,species,,,,,New Taxa New Names 8: 431 (2025),https://www.ipni.org/n/77373996-1,IPNI Record: 77373996-1
urn:lsid:ipni.org:names:77373997-1,Doneddu & Manunza,,,,,,68(2): 290,,7,,4,,,2025,,M.Doneddu &amp; B.Manunza,,,46009.53735,46009.53735,"Sardegna (Southwestern Europe, Europe)",E,Orchidaceae,Ophrys × mariarosae,Ophrys × mariarosae,Ophrys,,t,f,"979723-1,20009983-1",(Ophrys annae Devillers-Tersch. & Devillers × Ophrys corsica Soleirol ex G.Foelsche & W.Foelsche),,,,,,40,48,,"Sardinia serpentrionalis, Sassarensis provincia, agro turritano, ad Portum Turrem, 77 m",8,27,,,,,,,N,,,,,,,,,30162-1,GIROS Orch. Spont. Eur.,urn:lsid:ipni.org:publications:20020275-1,2025,2025 [Nov 2025],[Nov 2025],Doneddu & Manunza,spec.,GIROS Orch. Spont. Eur. 68(2): 290. 2025 [Nov 2025] ,,"Etymology: hybrid named for the primary authors' wife, Maria Rosa Piga.",,,10,mariarosae,,,f,t,,holotype SS SS IBRIDI 2000/022025,,,,,Doneddu@20065399-1@1@aut$Manunza@20095048-1@2@aut,,,tax. nov.,,1.1,f,ophrys~mariarosae,orchidaceaeophrys~mariarosae~,937,wfo-1000087101,,species,,,,,GIROS Orch. Spont. Eur. 68(2): 290 (2025),https://www.ipni.org/n/77373997-1,IPNI Record: 77373997-1
urn:lsid:ipni.org:names:77373998-1,S.S.Ying,,,,,,8: 431,,,,,,,,,,,,46009.54438,46009.54438,,,Orchidaceae,Bulbophyllum cabactulanum,Bulbophyllum cabactulanum,Bulbophyllum,,f,f,,,,,,,,,,,,,,,nom. illeg. nom. superfl.,,nom. illeg.,,,,,,,,,,,,325894-2,New Taxa New Names,urn:lsid:ipni.org:publications:20024339-1,2025,2025 [30 Nov 2025],[30 Nov 2025],S.S.Ying,spec.,New Taxa New Names 8: 431. 2025 [30 Nov 2025] [epublished],[epublished],"Author has made a new name for Epicranthes signa because he considers the combination based on this name, Bulbophyllum signum (M.Leon, Cootes & Cabactulan) J.M.H.Shaw & Idrees, to be a later homonym (likely to be confused with) B. signatum J.J.Verm.",77353829-1,,10,cabactulanum,,77366903-1,f,t,,,,,,,S.S.Ying@11941-1@1@aut,,,nom. nov.,,1.1,f,bulbophyllum~cabactulanum,orchidaceaebulbophyllum~cabactulanum~,938,wfo-1000087102,,species,,,,,New Taxa New Names 8: 431 (2025),https://www.ipni.org/n/77373998-1,IPNI Record: 77373998-1
urn:lsid:ipni.org:names:77373999-1,(Rolfe) S.S.Ying,Orchidaceae Hyalosema fritillarioides Rolfe,(Rolfe),639091-1,,,8: 431,,,,,,,,,,,,46009.54535,46009.54535,,,Orchidaceae,Bulbophyllum fritillarioides,Bulbophyllum fritillarioides,Bulbophyllum,,f,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325894-2,New Taxa New Names,urn:lsid:ipni.org:publications:20024339-1,2025,2025 [30 Nov 2025],[30 Nov 2025],S.S.Ying,spec.,New Taxa New Names 8: 431. 2025 [30 Nov 2025] [epublished],[epublished],,,,11,fritillarioides,,,f,t,,,,,,,S.S.Ying@11941-1@1@aut$Rolfe@8550-1@2@bas,,,comb. nov.,,1.1,f,bulbophyllum~fritillarioides,orchidaceaebulbophyllum~fritillarioides~,939,wfo-1000087103,,species,,,,,New Taxa New Names 8: 431 (2025),https://www.ipni.org/n/77373999-1,IPNI Record: 77373999-1
urn:lsid:ipni.org:names:77374000-1,"Benigni, Barigelli & Petroselli",,,,,,68(2): 248,,5,,6,,,2024,,F.Benigni,,,46009.54559,46009.54559,"Italy (Italy, Southeastern Europe, Europe)",,Orchidaceae,Ophrys × marii,Ophrys × marii,Ophrys,,t,f,"77117636-1,77117635-1",(Ophrys pinguis Romolini & Soca × Ophrys appennina Romolini & Soca),,,,,,,,,"Picenum regio (vulgo Marche), in Maceratense Provincia, ad Elcitum, 900 m",,,,,,,,,,,,,,,,,,30162-1,GIROS Orch. Spont. Eur.,urn:lsid:ipni.org:publications:20020275-1,2025,2025 [Nov 2025],[Nov 2025],"Benigni, Barigelli & Petroselli",spec.,GIROS Orch. Spont. Eur. 68(2): 248. 2025 [Nov 2025] ,,"Etymology: hybrid named for photographer and naturalist, Mario Bocchinio.",,,10,marii,,,f,t,,holotype CAME 29348,,,,,Petroselli@20043195-1@3@aut$Benigni@20043193-1@1@aut$Barigelli@20043194-1@2@aut,,,tax. nov.,,1.1,f,ophrys~marii,orchidaceaeophrys~marii~,940,wfo-1000087104,,species,,,,,GIROS Orch. Spont. Eur. 68(2): 248 (2025),https://www.ipni.org/n/77374000-1,IPNI Record: 77374000-1
urn:lsid:ipni.org:names:77374001-1,"Licheri, Medau & Napoli",,,,,,68(2): 338,,5,,3,,,2025,,Licheri,,,46009.55219,46009.55219,"Sardegna (Southwestern Europe, Europe)",,Orchidaceae,Ophrys × mathiae,Ophrys × mathiae,Ophrys,,t,f,"648013-1,77310704-1","(Ophrys neglecta Parl. × Ophrys liveranii (Orrù & M.P.Grasso) Biagioli, Kreutz, Orrù, M.P.Grasso, Licheri & De Simoni)",,,,,,,,,"Sardinia meridiana provincia, ad Buggerrum, 40 m",,,,,,,,,,,,,,,,,,30162-1,GIROS Orch. Spont. Eur.,urn:lsid:ipni.org:publications:20020275-1,2025,2025 [Nov 2025],[Nov 2025],"Licheri, Medau & Napoli",spec.,GIROS Orch. Spont. Eur. 68(2): 338. 2025 [Nov 2025] ,,"Etymology: hybrid named for the son of the first author, Mathia Licherio.",,,10,mathiae,,,f,t,,holotype CAG H 25/8,,,,,Napoli@20040753-1@3@aut$Medau@20071436-1@2@aut$Licheri@20041202-1@1@aut,,,tax. nov.,,1.1,f,ophrys~mathiae,orchidaceaeophrys~mathiae~,941,wfo-1000087105,,species,,,,,GIROS Orch. Spont. Eur. 68(2): 338 (2025),https://www.ipni.org/n/77374001-1,IPNI Record: 77374001-1
urn:lsid:ipni.org:names:77374002-1,(Hook.f.) S.S.Ying,Orchidaceae Sarcanthus gilbertii Hook.f.,(Hook.f.),656347-1,,,8: 432,,,,,,,,,,,,46009.56462,46009.56462,,,Orchidaceae,Robiquetia gilbertii,Robiquetia gilbertii,Robiquetia,,f,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30546-1,New Taxa New Names,urn:lsid:ipni.org:publications:20024339-1,2025,2025 [30 Nov 2025],[30 Nov 2025],S.S.Ying,spec.,New Taxa New Names 8: 432. 2025 [30 Nov 2025] [epublished],[epublished],,,,11,gilbertii,,,f,t,,,,,,,Hook.f.@4084-1@2@bas$S.S.Ying@11941-1@1@aut,,,comb. nov.,,1.1,f,robiquetia~gilbertii,orchidaceaerobiquetia~gilbertii~,942,wfo-1000087106,,species,,,,,New Taxa New Names 8: 432 (2025),https://www.ipni.org/n/77374002-1,IPNI Record: 77374002-1
urn:lsid:ipni.org:names:77374003-1,(Ridl.) S.S.Ying,Orchidaceae Sarcanthus bracteatus Ridl.,(Ridl.),656301-1,,,8: 432,,,,,,,,,,,,46009.5663,46009.5663,,,Orchidaceae,Cleisostoma bracteatum,Cleisostoma bracteatum,Cleisostoma,,f,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29062-1,New Taxa New Names,urn:lsid:ipni.org:publications:20024339-1,2025,2025 [30 Nov 2025],[30 Nov 2025],S.S.Ying,spec.,New Taxa New Names 8: 432. 2025 [30 Nov 2025] [epublished],[epublished],,,,11,bracteatum,,,f,t,,,,,,,S.S.Ying@11941-1@1@aut$Ridl.@8381-1@2@bas,,,comb. nov.,,1.1,f,cleisostoma~bracteatum,orchidaceaecleisostoma~bracteatum~,943,wfo-1000087107,,species,,,,,New Taxa New Names 8: 432 (2025),https://www.ipni.org/n/77374003-1,IPNI Record: 77374003-1
urn:lsid:ipni.org:names:77374004-1,(Ames & C.Schweinf.) S.S.Ying,Orchidaceae Sarcanthus minutiflorus Ames & C.Schweinf.,(Ames & C.Schweinf.),656386-1,,,8: 432,,,,,,,,,,,,46009.56715,46009.56715,,,Orchidaceae,Cleisostoma minutiflorum,Cleisostoma minutiflorum,Cleisostoma,,f,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29062-1,New Taxa New Names,urn:lsid:ipni.org:publications:20024339-1,2025,2025 [30 Nov 2025],[30 Nov 2025],S.S.Ying,spec.,New Taxa New Names 8: 432. 2025 [30 Nov 2025] [epublished],[epublished],,,,11,minutiflorum,,,f,t,,,,,,,C.Schweinf.@9366-1@3@bas$Ames@179-1@2@bas$S.S.Ying@11941-1@1@aut,,,comb. nov.,,1.1,f,cleisostoma~minutiflorum,orchidaceaecleisostoma~minutiflorum~,944,wfo-1000087108,,species,,,,,New Taxa New Names 8: 432 (2025),https://www.ipni.org/n/77374004-1,IPNI Record: 77374004-1
